TEAM_NAME,GAME_DATE,pts,ou_open,ou_close,ml,spread_open,spread_close,GAME_ID,TEAM_ID
Boston Celtics,2017-01-16,108,217.0,217.0,-220,-5.0,-5.5,21600618,1610612738
Utah Jazz,2017-01-16,106,202.0,204.5,-270,5.0,6.5,21600620,1610612762
Phoenix Suns,2017-01-16,101,202.0,204.5,230,5.0,6.5,21600620,1610612756
Atlanta Hawks,2017-01-16,108,208.0,210.0,-135,3.0,2.5,21600613,1610612737
New York Knicks,2017-01-16,107,208.0,210.0,115,3.0,2.5,21600613,1610612752
Golden State Warriors,2017-01-16,126,224.0,227.5,-380,-7.5,-9.0,21600619,1610612744
Cleveland Cavaliers,2017-01-16,91,224.0,227.5,320,7.5,9.0,21600619,1610612739
Memphis Grizzlies,2017-01-15,104,191.5,193.5,-410,-6.5,-8.5,21600611,1610612763
Chicago Bulls,2017-01-15,108,191.5,193.5,340,6.5,8.5,21600611,1610612741
New York Knicks,2017-01-15,101,217.5,219.5,450,10.0,10.0,21600606,1610612752
Toronto Raptors,2017-01-15,116,217.5,219.5,-600,-10.0,-10.0,21600606,1610612761
Sacramento Kings,2017-01-15,118,212.0,213.5,105,1.5,1.5,21600610,1610612758
Oklahoma City Thunder,2017-01-15,122,212.0,213.5,-125,1.5,1.5,21600610,1610612760
Dallas Mavericks,2017-01-15,98,195.5,198.5,-110,-2.5,-0.0,21600608,1610612742
Minnesota Timberwolves,2017-01-15,87,195.5,198.5,-110,2.5,0.0,21600608,1610612750
Atlanta Hawks,2017-01-15,111,208.0,205.5,-175,-3.5,-4.0,21600607,1610612737
Milwaukee Bucks,2017-01-15,98,208.0,205.5,155,3.5,4.0,21600607,1610612749
Brooklyn Nets,2017-01-15,112,232.0,234.5,950,12.5,14.0,21600609,1610612751
Houston Rockets,2017-01-15,137,232.0,234.5,-1800,12.5,14.0,21600609,1610612745
Detroit Pistons,2017-01-15,102,213.5,213.5,-130,2.0,2.0,21600612,1610612765
Los Angeles Lakers,2017-01-15,97,213.5,213.5,110,2.0,2.0,21600612,1610612747
Washington Wizards,2017-01-14,109,207.0,210.0,-600,-9.5,-10.0,21600603,1610612764
Philadelphia 76ers,2017-01-14,93,207.0,210.0,450,9.5,10.0,21600603,1610612755
Orlando Magic,2017-01-14,107,194.0,194.5,550,10.5,11.5,21600604,1610612753
Utah Jazz,2017-01-14,114,194.0,194.5,-800,-10.5,-11.5,21600604,1610612762
Los Angeles Lakers,2017-01-14,97,217.0,219.5,600,9.5,11.5,21600601,1610612747
Los Angeles Clippers,2017-01-14,113,217.0,219.5,-900,-9.5,-11.5,21600601,1610612746
San Antonio Spurs,2017-01-14,105,213.0,213.0,-1100,12.0,12.5,21600605,1610612759
Phoenix Suns,2017-01-14,108,213.0,213.0,700,12.0,12.5,21600605,1610612756
New Orleans Pelicans,2017-01-14,99,202.0,206.5,145,2.0,3.5,21600602,1610612740
Chicago Bulls,2017-01-14,107,202.0,206.5,-165,-2.0,-3.5,21600602,1610612741
Toronto Raptors,2017-01-13,132,221.5,225.0,-2500,-15.0,-15.5,21600592,1610612761
Brooklyn Nets,2017-01-13,113,221.5,225.0,1100,15.0,15.5,21600592,1610612751
Oklahoma City Thunder,2017-01-13,86,209.0,208.0,-130,2.0,2.0,21600596,1610612760
Minnesota Timberwolves,2017-01-13,96,209.0,208.0,110,2.0,2.0,21600596,1610612750
Cleveland Cavaliers,2017-01-13,120,210.0,214.5,-300,7.0,6.5,21600599,1610612739
Sacramento Kings,2017-01-13,108,210.0,214.5,250,7.0,6.5,21600599,1610612758
Miami Heat,2017-01-13,108,203.0,205.0,300,7.5,7.5,21600594,1610612748
Milwaukee Bucks,2017-01-13,116,203.0,205.0,-360,-7.5,-7.5,21600594,1610612749
Atlanta Hawks,2017-01-13,101,213.0,211.5,-160,-2.5,-3.5,21600597,1610612737
Boston Celtics,2017-01-13,103,213.0,211.5,140,2.5,3.5,21600597,1610612738
Utah Jazz,2017-01-13,110,192.0,191.0,-700,-8.0,-11.0,21600600,1610612762
Detroit Pistons,2017-01-13,77,192.0,191.0,500,8.0,11.0,21600600,1610612765
Portland Trail Blazers,2017-01-13,109,213.5,213.5,-315,-7.0,-7.0,21600598,1610612757
Orlando Magic,2017-01-13,115,213.5,213.5,260,7.0,7.0,21600598,1610612753
Houston Rockets,2017-01-13,105,215.5,216.5,-350,-7.0,-7.5,21600595,1610612745
Memphis Grizzlies,2017-01-13,110,215.5,216.5,290,7.0,7.5,21600595,1610612763
Charlotte Hornets,2017-01-13,93,209.5,208.0,-210,4.5,5.0,21600593,1610612766
Philadelphia 76ers,2017-01-13,102,209.5,208.0,180,4.5,5.0,21600593,1610612755
Denver Nuggets,2017-01-12,140,223.0,226.0,160,1.5,4.5,21600589,1610612743
Indiana Pacers,2017-01-12,112,223.0,226.0,-180,1.5,4.5,21600589,1610612754
New Orleans Pelicans,2017-01-12,104,214.0,214.5,120,5.0,2.5,21600586,1610612740
Brooklyn Nets,2017-01-12,95,214.0,214.5,-140,-5.0,-2.5,21600586,1610612751
Phoenix Suns,2017-01-12,108,203.0,207.5,120,1.0,2.0,21600591,1610612756
Dallas Mavericks,2017-01-12,113,203.0,207.5,-140,1.0,2.0,21600591,1610612742
New York Knicks,2017-01-12,104,204.5,207.5,-150,-2.5,-3.0,21600587,1610612752
Chicago Bulls,2017-01-12,89,204.5,207.5,130,2.5,3.0,21600587,1610612741
Los Angeles Lakers,2017-01-12,94,212.0,212.5,950,14.5,14.0,21600588,1610612747
San Antonio Spurs,2017-01-12,134,212.0,212.5,-1800,-14.5,-14.0,21600588,1610612759
Detroit Pistons,2017-01-12,107,219.5,218.5,900,12.5,13.5,21600590,1610612765
Golden State Warriors,2017-01-12,127,219.5,218.5,-1600,-12.5,-13.5,21600590,1610612744
Oklahoma City Thunder,2017-01-11,103,205.0,204.0,-185,-4.5,-4.5,21600581,1610612760
Memphis Grizzlies,2017-01-11,95,205.0,204.0,165,4.5,4.5,21600581,1610612763
Houston Rockets,2017-01-11,105,219.0,218.5,-160,4.0,3.5,21600582,1610612745
Minnesota Timberwolves,2017-01-11,119,219.0,218.5,140,4.0,3.5,21600582,1610612750
Portland Trail Blazers,2017-01-11,102,221.0,222.0,200,4.0,5.5,21600585,1610612757
Cleveland Cavaliers,2017-01-11,86,221.0,222.0,-240,4.0,5.5,21600585,1610612739
Los Angeles Clippers,2017-01-11,105,209.0,209.0,-650,-9.5,-10.5,21600584,1610612746
Orlando Magic,2017-01-11,96,209.0,209.0,475,9.5,10.5,21600584,1610612753
Boston Celtics,2017-01-11,117,217.0,218.0,-230,-5.5,-5.5,21600583,1610612738
Washington Wizards,2017-01-11,108,217.0,218.0,195,5.5,5.5,21600583,1610612764
Philadelphia 76ers,2017-01-11,98,209.0,211.5,110,2.0,2.0,21600580,1610612755
New York Knicks,2017-01-11,97,209.0,211.5,-130,2.0,2.0,21600580,1610612752
Toronto Raptors,2017-01-10,114,218.0,218.0,-220,-4.5,-5.5,21600572,1610612761
Boston Celtics,2017-01-10,106,218.0,218.0,190,4.5,5.5,21600572,1610612738
Washington Wizards,2017-01-10,101,203.0,203.5,-900,-10.0,-12.0,21600571,1610612764
Chicago Bulls,2017-01-10,99,203.0,203.5,600,10.0,12.0,21600571,1610612741
Detroit Pistons,2017-01-10,94,207.0,206.0,130,1.5,3.0,21600579,1610612765
Sacramento Kings,2017-01-10,100,207.0,206.0,-150,-1.5,-3.0,21600579,1610612758
Utah Jazz,2017-01-10,100,202.5,203.0,100,2.5,1.0,21600576,1610612762
Cleveland Cavaliers,2017-01-10,92,202.5,203.0,-120,2.5,1.0,21600576,1610612739
Charlotte Hornets,2017-01-10,114,224.5,227.0,400,9.5,9.0,21600574,1610612766
Houston Rockets,2017-01-10,121,224.5,227.0,-500,-9.5,-9.0,21600574,1610612745
Brooklyn Nets,2017-01-10,97,214.0,216.5,320,6.5,8.5,21600573,1610612751
Atlanta Hawks,2017-01-10,117,214.0,216.5,-380,6.5,8.5,21600573,1610612737
Los Angeles Lakers,2017-01-10,87,224.0,228.5,120,2.0,2.5,21600577,1610612747
Portland Trail Blazers,2017-01-10,108,224.0,228.5,-140,2.0,2.5,21600577,1610612757
Milwaukee Bucks,2017-01-10,109,205.5,203.5,450,10.0,10.0,21600575,1610612749
San Antonio Spurs,2017-01-10,107,205.5,203.5,-600,-10.0,-10.0,21600575,1610612759
Golden State Warriors,2017-01-10,107,217.0,218.0,-2000,-15.5,-14.5,21600578,1610612744
Miami Heat,2017-01-10,95,217.0,218.0,1000,15.5,14.5,21600578,1610612748
Minnesota Timberwolves,2017-01-09,101,196.0,196.5,-185,-5.0,-4.5,21600570,1610612750
Dallas Mavericks,2017-01-09,92,196.0,196.5,165,5.0,4.5,21600570,1610612742
New York Knicks,2017-01-09,96,214.0,215.0,-160,-4.0,-3.0,21600568,1610612752
New Orleans Pelicans,2017-01-09,110,214.0,215.0,140,4.0,3.0,21600568,1610612740
Chicago Bulls,2017-01-09,94,207.0,210.0,100,2.0,1.0,21600569,1610612741
Oklahoma City Thunder,2017-01-09,109,207.0,210.0,-120,2.0,1.0,21600569,1610612760
Utah Jazz,2017-01-08,79,187.0,187.0,120,2.0,2.5,21600564,1610612762
Memphis Grizzlies,2017-01-08,88,187.0,187.0,-140,-2.0,-2.5,21600564,1610612763
Toronto Raptors,2017-01-08,122,224.5,226.5,115,0.0,2.5,21600563,1610612761
Houston Rockets,2017-01-08,129,224.5,226.5,-135,0.0,2.5,21600563,1610612745
Golden State Warriors,2017-01-08,117,222.5,226.0,-850,9.5,11.5,21600566,1610612744
Sacramento Kings,2017-01-08,106,222.5,226.0,575,9.5,11.5,21600566,1610612758
Milwaukee Bucks,2017-01-08,101,213.0,211.5,100,4.0,1.0,21600562,1610612749
Washington Wizards,2017-01-08,107,213.0,211.5,-120,4.0,1.0,21600562,1610612764
Portland Trail Blazers,2017-01-08,124,215.0,213.0,-170,-3.5,-3.5,21600559,1610612757
Detroit Pistons,2017-01-08,125,215.0,213.0,150,3.5,3.5,21600559,1610612765
Miami Heat,2017-01-08,86,207.5,207.0,375,10.0,9.0,21600561,1610612748
Los Angeles Clippers,2017-01-08,98,207.5,207.0,-450,-10.0,-9.0,21600561,1610612746
Brooklyn Nets,2017-01-08,95,214.0,216.0,-115,-2.5,-1.0,21600560,1610612751
Philadelphia 76ers,2017-01-08,105,214.0,216.0,-105,2.5,1.0,21600560,1610612755
Cleveland Cavaliers,2017-01-08,120,220.0,221.0,-420,9.0,8.5,21600565,1610612739
Phoenix Suns,2017-01-08,116,220.0,221.0,350,9.0,8.5,21600565,1610612756
Orlando Magic,2017-01-08,95,217.0,217.0,120,1.5,2.5,21600567,1610612753
Los Angeles Lakers,2017-01-08,111,217.0,217.0,-140,-1.5,-2.5,21600567,1610612747
Oklahoma City Thunder,2017-01-07,121,219.5,221.5,-360,-7.0,-8.0,21600555,1610612760
Denver Nuggets,2017-01-07,106,219.5,221.5,300,7.0,8.0,21600555,1610612743
Minnesota Timberwolves,2017-01-07,92,195.0,193.0,170,2.0,4.5,21600556,1610612750
Utah Jazz,2017-01-07,94,195.0,193.0,-190,2.0,4.5,21600556,1610612762
Dallas Mavericks,2017-01-07,82,196.0,197.0,105,3.5,1.5,21600557,1610612742
Atlanta Hawks,2017-01-07,97,196.0,197.0,-125,3.5,1.5,21600557,1610612737
New York Knicks,2017-01-07,109,215.0,216.0,260,7.0,7.0,21600552,1610612752
Indiana Pacers,2017-01-07,123,215.0,216.0,-310,-7.0,-7.0,21600552,1610612754
Boston Celtics,2017-01-07,117,214.5,212.5,-260,-7.0,-6.0,21600553,1610612738
New Orleans Pelicans,2017-01-07,108,214.5,212.5,220,7.0,6.0,21600553,1610612740
Chicago Bulls,2017-01-07,123,208.5,207.0,100,2.5,1.5,21600554,1610612741
Toronto Raptors,2017-01-07,118,208.5,207.0,-120,2.5,1.5,21600554,1610612761
San Antonio Spurs,2017-01-07,102,208.0,208.5,-800,-10.0,-11.0,21600558,1610612759
Charlotte Hornets,2017-01-07,85,208.0,208.5,550,10.0,11.0,21600558,1610612766
Washington Wizards,2017-01-06,112,210.5,211.5,-190,-4.0,-4.5,21600544,1610612764
Minnesota Timberwolves,2017-01-06,105,210.5,211.5,170,4.0,4.5,21600544,1610612750
Sacramento Kings,2017-01-06,98,206.0,212.5,120,1.5,2.5,21600551,1610612758
Los Angeles Clippers,2017-01-06,106,206.0,212.5,-140,1.5,2.5,21600551,1610612746
New York Knicks,2017-01-06,116,213.5,213.5,190,6.0,5.5,21600548,1610612752
Milwaukee Bucks,2017-01-06,111,213.5,213.5,-220,-6.0,-5.5,21600548,1610612749
Orlando Magic,2017-01-06,93,223.0,224.0,175,4.5,5.0,21600545,1610612753
Houston Rockets,2017-01-06,100,223.0,224.0,-200,4.5,5.0,21600545,1610612745
Boston Celtics,2017-01-06,110,214.0,213.0,-750,-12.5,-11.0,21600546,1610612738
Philadelphia 76ers,2017-01-06,106,214.0,213.0,525,12.5,11.0,21600546,1610612755
Cleveland Cavaliers,2017-01-06,116,222.0,221.0,-1100,12.0,13.0,21600547,1610612739
Brooklyn Nets,2017-01-06,108,222.0,221.0,700,12.0,13.0,21600547,1610612751
Los Angeles Lakers,2017-01-06,127,210.0,213.5,-140,-3.0,-2.5,21600549,1610612747
Miami Heat,2017-01-06,100,210.0,213.5,120,3.0,2.5,21600549,1610612748
Memphis Grizzlies,2017-01-06,128,214.5,216.0,750,14.0,13.5,21600550,1610612763
Golden State Warriors,2017-01-06,119,214.5,216.0,-1200,-14.0,-13.5,21600550,1610612744
New Orleans Pelicans,2017-01-05,94,206.0,208.5,-120,-2.0,-1.5,21600539,1610612740
Atlanta Hawks,2017-01-05,99,206.0,208.5,100,2.0,1.5,21600539,1610612737
Toronto Raptors,2017-01-05,101,203.0,197.0,-200,-6.5,-4.5,21600537,1610612761
Utah Jazz,2017-01-05,93,203.0,197.0,175,6.5,4.5,21600537,1610612762
Denver Nuggets,2017-01-05,99,213.0,213.5,250,6.5,7.0,21600543,1610612743
San Antonio Spurs,2017-01-05,127,213.0,213.5,-300,6.5,7.0,21600543,1610612759
Phoenix Suns,2017-01-05,102,204.5,206.0,185,4.0,5.0,21600541,1610612756
Dallas Mavericks,2017-01-05,95,204.5,206.0,-215,-4.0,-5.0,21600541,1610612742
Indiana Pacers,2017-01-05,121,219.0,218.5,-600,-10.5,-10.5,21600536,1610612754
Brooklyn Nets,2017-01-05,109,219.0,218.5,450,10.5,10.5,21600536,1610612751
Los Angeles Lakers,2017-01-05,109,214.0,221.0,230,3.5,6.5,21600542,1610612747
Portland Trail Blazers,2017-01-05,118,214.0,221.0,-270,-3.5,-6.5,21600542,1610612757
Detroit Pistons,2017-01-05,115,204.5,208.5,-210,-4.0,-4.5,21600538,1610612765
Charlotte Hornets,2017-01-05,114,204.5,208.5,180,4.0,4.5,21600538,1610612766
Oklahoma City Thunder,2017-01-05,116,224.0,227.5,330,9.0,8.0,21600540,1610612760
Houston Rockets,2017-01-05,118,224.0,227.5,-400,-9.0,-8.0,21600540,1610612745
Oklahoma City Thunder,2017-01-04,112,210.0,208.5,115,3.5,2.0,21600529,1610612760
Charlotte Hornets,2017-01-04,123,210.0,208.5,-135,-3.5,-2.0,21600529,1610612766
Sacramento Kings,2017-01-04,102,200.0,204.0,-340,-8.5,-7.5,21600535,1610612758
Miami Heat,2017-01-04,107,200.0,204.0,280,8.5,7.5,21600535,1610612748
Chicago Bulls,2017-01-04,106,208.5,204.0,170,8.0,4.5,21600532,1610612741
Cleveland Cavaliers,2017-01-04,94,208.5,204.0,-190,-8.0,-4.5,21600532,1610612739
Atlanta Hawks,2017-01-04,111,205.0,207.0,-130,3.0,2.0,21600530,1610612737
Orlando Magic,2017-01-04,92,205.0,207.0,110,3.0,2.0,21600530,1610612753
Los Angeles Clippers,2017-01-04,115,198.5,196.5,105,0.0,1.5,21600533,1610612746
Memphis Grizzlies,2017-01-04,106,198.5,196.5,-125,0.0,1.5,21600533,1610612763
Milwaukee Bucks,2017-01-04,105,213.0,213.5,-170,0.0,3.5,21600531,1610612749
New York Knicks,2017-01-04,104,213.0,213.5,150,0.0,3.5,21600531,1610612752
Portland Trail Blazers,2017-01-04,117,225.0,222.5,1200,16.0,16.5,21600534,1610612757
Golden State Warriors,2017-01-04,125,225.0,222.5,-3000,-16.0,-16.5,21600534,1610612744
Sacramento Kings,2017-01-03,120,214.0,214.5,155,0.0,4.0,21600526,1610612758
Denver Nuggets,2017-01-03,113,214.0,214.5,-175,-0.0,-4.0,21600526,1610612743
Dallas Mavericks,2017-01-03,113,202.0,201.5,-110,-1.0,-0.0,21600524,1610612742
Washington Wizards,2017-01-03,105,202.0,201.5,-110,1.0,0.0,21600524,1610612764
Indiana Pacers,2017-01-03,121,203.0,205.0,175,3.5,5.0,21600523,1610612754
Detroit Pistons,2017-01-03,116,203.0,205.0,-200,-3.5,-5.0,21600523,1610612765
Utah Jazz,2017-01-03,104,201.0,200.0,185,6.0,5.5,21600522,1610612762
Boston Celtics,2017-01-03,115,201.0,200.0,-215,-6.0,-5.5,21600522,1610612738
Phoenix Suns,2017-01-03,99,209.5,212.5,-210,-2.5,-5.0,21600527,1610612756
Miami Heat,2017-01-03,90,209.5,212.5,180,2.5,5.0,21600527,1610612748
Memphis Grizzlies,2017-01-03,102,203.5,207.0,-210,2.5,5.0,21600528,1610612763
Los Angeles Lakers,2017-01-03,116,203.5,207.0,180,2.5,5.0,21600528,1610612747
San Antonio Spurs,2017-01-03,110,212.0,206.5,-255,-5.5,-6.0,21600525,1610612759
Toronto Raptors,2017-01-03,82,212.0,206.5,215,5.5,6.0,21600525,1610612761
Minnesota Timberwolves,2017-01-03,91,203.5,205.5,-190,4.0,4.5,21600521,1610612750
Philadelphia 76ers,2017-01-03,93,203.5,205.5,170,4.0,4.5,21600521,1610612755
Oklahoma City Thunder,2017-01-02,94,212.0,213.5,100,2.5,1.5,21600513,1610612760
Milwaukee Bucks,2017-01-02,98,212.0,213.5,-120,-2.5,-1.5,21600513,1610612749
Houston Rockets,2017-01-02,101,229.0,231.0,-350,-9.0,-7.5,21600518,1610612745
Washington Wizards,2017-01-02,91,229.0,231.0,290,9.0,7.5,21600518,1610612764
Cleveland Cavaliers,2017-01-02,90,216.0,218.0,-420,-10.0,-9.0,21600514,1610612739
New Orleans Pelicans,2017-01-02,82,216.0,218.0,350,10.0,9.0,21600514,1610612740
Phoenix Suns,2017-01-02,98,209.0,214.0,170,5.5,4.5,21600519,1610612756
Los Angeles Clippers,2017-01-02,109,209.0,214.0,-190,-5.5,-4.5,21600519,1610612746
Utah Jazz,2017-01-02,101,204.5,206.0,-280,6.0,6.5,21600515,1610612762
Brooklyn Nets,2017-01-02,89,204.5,206.0,240,6.0,6.5,21600515,1610612751
New York Knicks,2017-01-02,103,208.5,210.5,-175,-4.0,-4.0,21600516,1610612752
Orlando Magic,2017-01-02,115,208.5,210.5,155,4.0,4.0,21600516,1610612753
Charlotte Hornets,2017-01-02,111,203.0,200.0,-120,1.5,1.0,21600517,1610612766
Chicago Bulls,2017-01-02,118,203.0,200.0,100,1.5,1.0,21600517,1610612741
Denver Nuggets,2017-01-02,119,227.5,232.0,1200,15.0,15.5,21600520,1610612743
Golden State Warriors,2017-01-02,127,227.5,232.0,-3000,-15.0,-15.5,21600520,1610612744
Minnesota Timberwolves,2017-01-01,89,211.0,208.0,-250,-5.5,-6.0,21600511,1610612750
Portland Trail Blazers,2017-01-01,95,211.0,208.0,210,5.5,6.0,21600511,1610612757
San Antonio Spurs,2017-01-01,112,204.0,199.5,-200,3.5,5.0,21600508,1610612759
Atlanta Hawks,2017-01-01,114,204.0,199.5,175,3.5,5.0,21600508,1610612737
Indiana Pacers,2017-01-01,117,207.0,209.5,-240,-6.0,-6.0,21600510,1610612754
Orlando Magic,2017-01-01,104,207.0,209.5,200,6.0,6.0,21600510,1610612753
Detroit Pistons,2017-01-01,107,196.0,198.0,-280,3.5,6.5,21600509,1610612765
Miami Heat,2017-01-01,98,196.0,198.0,240,3.5,6.5,21600509,1610612748
Toronto Raptors,2017-01-01,123,217.5,218.0,-380,8.5,8.0,21600512,1610612761
Los Angeles Lakers,2017-01-01,114,217.5,218.0,320,8.5,8.0,21600512,1610612747
Los Angeles Clippers,2016-12-31,88,206.0,209.5,375,5.5,9.0,21600507,1610612746
Oklahoma City Thunder,2016-12-31,114,206.0,209.5,-450,-5.5,-9.0,21600507,1610612760
Cleveland Cavaliers,2016-12-31,121,214.5,210.5,-120,3.0,1.0,21600505,1610612739
Charlotte Hornets,2016-12-31,109,214.5,210.5,100,3.0,1.0,21600505,1610612766
Memphis Grizzlies,2016-12-31,112,194.0,195.5,-125,1.5,1.5,21600502,1610612763
Sacramento Kings,2016-12-31,98,194.0,195.5,105,1.5,1.5,21600502,1610612758
Utah Jazz,2016-12-31,91,206.5,207.5,-800,-9.5,-11.5,21600506,1610612762
Phoenix Suns,2016-12-31,86,206.5,207.5,550,9.5,11.5,21600506,1610612756
New York Knicks,2016-12-31,122,221.5,224.0,800,9.0,12.5,21600504,1610612752
Houston Rockets,2016-12-31,129,221.5,224.0,-1400,-9.0,-12.5,21600504,1610612745
Chicago Bulls,2016-12-31,96,201.0,204.0,-150,-2.5,-3.0,21600503,1610612741
Milwaukee Bucks,2016-12-31,116,201.0,204.0,130,2.5,3.0,21600503,1610612749
New York Knicks,2016-12-30,92,212.0,215.5,140,2.0,3.5,21600495,1610612752
New Orleans Pelicans,2016-12-30,104,212.0,215.5,-160,-2.0,-3.5,21600495,1610612740
Brooklyn Nets,2016-12-30,95,220.5,219.5,270,7.5,7.5,21600493,1610612751
Washington Wizards,2016-12-30,118,220.5,219.5,-330,-7.5,-7.5,21600493,1610612764
Milwaukee Bucks,2016-12-30,99,209.0,209.5,100,1.0,1.0,21600497,1610612749
Minnesota Timberwolves,2016-12-30,116,209.0,209.5,-120,-1.0,-1.0,21600497,1610612750
Denver Nuggets,2016-12-30,122,211.5,213.5,-600,-11.0,-10.0,21600500,1610612743
Philadelphia 76ers,2016-12-30,124,211.5,213.5,450,11.0,10.0,21600500,1610612755
Atlanta Hawks,2016-12-30,105,203.0,199.5,-145,-4.0,-2.5,21600498,1610612737
Detroit Pistons,2016-12-30,98,203.0,199.5,125,4.0,2.5,21600498,1610612765
Chicago Bulls,2016-12-30,101,201.0,202.5,150,3.5,4.0,21600492,1610612741
Indiana Pacers,2016-12-30,111,201.0,202.5,-170,-3.5,-4.0,21600492,1610612754
Los Angeles Clippers,2016-12-30,116,218.5,217.0,475,5.0,10.5,21600496,1610612746
Houston Rockets,2016-12-30,140,218.5,217.0,-650,-5.0,-10.5,21600496,1610612745
Boston Celtics,2016-12-30,117,204.5,203.5,-500,-9.5,-9.5,21600494,1610612738
Miami Heat,2016-12-30,114,204.5,203.5,400,9.5,9.5,21600494,1610612748
San Antonio Spurs,2016-12-30,110,207.5,202.0,-500,-13.5,-9.5,21600499,1610612759
Portland Trail Blazers,2016-12-30,94,207.5,202.0,400,13.5,9.5,21600499,1610612757
Dallas Mavericks,2016-12-30,99,212.0,215.0,1800,18.0,18.0,21600501,1610612742
Golden State Warriors,2016-12-30,108,212.0,215.0,-8000,-18.0,-18.0,21600501,1610612744
Oklahoma City Thunder,2016-12-29,80,199.5,197.5,100,1.5,1.0,21600487,1610612760
Memphis Grizzlies,2016-12-29,114,199.5,197.5,-120,-1.5,-1.0,21600487,1610612763
Miami Heat,2016-12-29,82,199.0,204.5,210,6.0,6.0,21600486,1610612748
Charlotte Hornets,2016-12-29,91,199.0,204.5,-250,-6.0,-6.0,21600486,1610612766
Utah Jazz,2016-12-29,100,194.5,196.5,-2000,-11.5,-14.0,21600489,1610612762
Philadelphia 76ers,2016-12-29,83,194.5,196.5,1000,11.5,14.0,21600489,1610612755
Cleveland Cavaliers,2016-12-29,124,215.0,216.5,-250,-7.0,-6.0,21600488,1610612739
Boston Celtics,2016-12-29,118,215.0,216.5,210,7.0,6.0,21600488,1610612738
Phoenix Suns,2016-12-29,99,219.5,223.0,350,8.0,8.5,21600490,1610612756
Toronto Raptors,2016-12-29,91,219.5,223.0,-420,8.0,8.5,21600490,1610612761
Dallas Mavericks,2016-12-29,101,203.0,205.0,155,3.0,4.0,21600491,1610612742
Los Angeles Lakers,2016-12-29,89,203.0,205.0,-175,-3.0,-4.0,21600491,1610612747
New Orleans Pelicans,2016-12-28,102,203.5,209.5,100,4.0,1.0,21600481,1610612740
Los Angeles Clippers,2016-12-28,98,203.5,209.5,-120,4.0,1.0,21600481,1610612746
Washington Wizards,2016-12-28,111,211.5,214.5,-180,-4.0,-4.0,21600476,1610612764
Indiana Pacers,2016-12-28,105,211.5,214.5,160,4.0,4.0,21600476,1610612754
Denver Nuggets,2016-12-28,105,217.5,217.0,-170,-4.0,-4.0,21600483,1610612743
Minnesota Timberwolves,2016-12-28,103,217.5,217.0,150,4.0,4.0,21600483,1610612750
New York Knicks,2016-12-28,98,211.0,211.0,185,2.0,5.5,21600478,1610612752
Atlanta Hawks,2016-12-28,102,211.0,211.0,-215,-2.0,-5.5,21600478,1610612737
Sacramento Kings,2016-12-28,89,211.0,207.0,110,2.0,2.0,21600484,1610612758
Portland Trail Blazers,2016-12-28,102,211.0,207.0,-130,-2.0,-2.0,21600484,1610612757
Detroit Pistons,2016-12-28,94,197.5,203.0,-155,-4.0,-3.0,21600479,1610612765
Milwaukee Bucks,2016-12-28,119,197.5,203.0,135,4.0,3.0,21600479,1610612749
Charlotte Hornets,2016-12-28,120,205.0,204.5,-185,2.5,4.5,21600477,1610612766
Orlando Magic,2016-12-28,101,205.0,204.5,165,2.5,4.5,21600477,1610612753
Chicago Bulls,2016-12-28,101,213.5,213.5,-550,-10.0,-9.5,21600480,1610612741
Brooklyn Nets,2016-12-28,99,213.5,213.5,425,10.0,9.5,21600480,1610612751
San Antonio Spurs,2016-12-28,119,213.5,214.0,-900,-13.5,-11.5,21600482,1610612759
Phoenix Suns,2016-12-28,98,213.5,214.0,600,13.5,11.5,21600482,1610612756
Toronto Raptors,2016-12-28,111,226.5,227.5,425,9.0,9.5,21600485,1610612761
Golden State Warriors,2016-12-28,121,226.5,227.5,-550,-9.0,-9.5,21600485,1610612744
Houston Rockets,2016-12-27,123,209.0,209.0,-185,6.5,4.5,21600474,1610612745
Dallas Mavericks,2016-12-27,107,209.0,209.0,165,6.5,4.5,21600474,1610612742
Miami Heat,2016-12-27,94,206.0,203.5,160,2.0,4.5,21600473,1610612748
Oklahoma City Thunder,2016-12-27,106,206.0,203.5,-180,2.0,4.5,21600473,1610612760
Memphis Grizzlies,2016-12-27,103,197.0,198.0,280,6.5,7.5,21600472,1610612763
Boston Celtics,2016-12-27,113,197.0,198.0,-345,-6.5,-7.5,21600472,1610612738
Utah Jazz,2016-12-27,102,205.0,204.0,-215,4.0,5.5,21600475,1610612762
Los Angeles Lakers,2016-12-27,100,205.0,204.0,185,4.0,5.5,21600475,1610612747
New Orleans Pelicans,2016-12-26,111,199.0,199.5,-185,-4.5,-4.5,21600466,1610612740
Dallas Mavericks,2016-12-26,104,199.0,199.5,165,4.5,4.5,21600466,1610612742
Milwaukee Bucks,2016-12-26,102,213.0,213.5,140,5.0,3.5,21600461,1610612749
Washington Wizards,2016-12-26,107,213.0,213.5,-160,-5.0,-3.5,21600461,1610612764
Atlanta Hawks,2016-12-26,90,213.0,209.0,-135,2.0,1.5,21600468,1610612737
Minnesota Timberwolves,2016-12-26,104,213.0,209.0,115,2.0,1.5,21600468,1610612750
Philadelphia 76ers,2016-12-26,100,204.5,204.0,305,9.0,8.0,21600471,1610612755
Sacramento Kings,2016-12-26,102,204.5,204.0,-365,-9.0,-8.0,21600471,1610612758
