,,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,TEAM_PTS,this
,,PTS,PTS,PTS,PTS,PTS,PTS,AST,AST,AST,AST,AST,AST,REB,REB,REB,REB,REB,REB,PTS,PTS,PTS,PTS,PTS,PTS,AST,AST,AST,AST,AST,AST,REB,REB,REB,REB,REB,REB,,
,,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,C1,F1,F2,G1,G2,S1,,HOME
GAME_ID,TEAM_ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500591.0,1610612762.0,13.059904107215067,26.296462158531124,11.10097719869707,20.924497806511198,13.863728894743144,24.22062437426049,2.4123389752180695,4.406627854903717,1.8762214983713357,4.2114984991918725,5.862770925637648,5.399836170019113,14.390849748714691,6.77115987460815,11.257328990228013,4.787808820133918,3.862531433361274,4.194047510694457,13.60094451003542,25.220016666894356,37.329845565672315,16.240244047383225,16.98542421433988,20.204050658527127,0.9067296340023613,2.4393775871255072,3.8150812415111424,15.82187710471059,2.669138090824838,2.574073761783504,13.260920897284535,9.639475949124988,15.694954474571155,8.709639079275782,4.792316117617323,10.636267053407309,101.0,0.0
21500591.0,1610612758.0,13.60094451003542,25.220016666894356,37.329845565672315,16.240244047383225,16.98542421433988,20.204050658527127,0.9067296340023613,2.4393775871255072,3.8150812415111424,15.82187710471059,2.669138090824838,2.574073761783504,13.260920897284535,9.639475949124988,15.694954474571155,8.709639079275782,4.792316117617323,10.636267053407309,13.059904107215067,26.296462158531124,11.10097719869707,20.924497806511198,13.863728894743144,24.22062437426049,2.4123389752180695,4.406627854903717,1.8762214983713357,4.2114984991918725,5.862770925637648,5.399836170019113,14.390849748714691,6.77115987460815,11.257328990228013,4.787808820133918,3.862531433361274,4.194047510694457,103.0,0.0
21500592.0,1610612747.0,12.676509282268674,27.749621719394053,14.237936847860755,22.424439389015276,25.122745377171327,19.234547488206974,2.806607221166496,5.409673548185122,1.4434774684467127,3.665908352291193,4.579667126046856,2.9878908719544817,10.945768162549335,6.6118232255595935,11.74465758418007,5.693857653558661,4.536051248655935,17.273744103486848,13.007363770250368,20.86196723369531,15.830866807610995,41.96172881983961,30.199967484961796,21.32794136231518,4.665684830633284,10.087502353901199,2.3418442023093187,9.223195617076463,3.5506421720045522,3.057247567294326,16.11782032400589,13.305379448873266,8.336965360221175,7.317576687928433,5.618598601853357,7.788702135726021,98.0,0.0
21500592.0,1610612744.0,13.007363770250368,20.86196723369531,15.830866807610995,41.96172881983961,30.199967484961796,21.32794136231518,4.665684830633284,10.087502353901199,2.3418442023093187,9.223195617076463,3.5506421720045522,3.057247567294326,16.11782032400589,13.305379448873266,8.336965360221175,7.317576687928433,5.618598601853357,7.788702135726021,12.676509282268674,27.749621719394053,14.237936847860755,22.424439389015276,25.122745377171327,19.234547488206974,2.806607221166496,5.409673548185122,1.4434774684467127,3.665908352291193,4.579667126046856,2.9878908719544817,10.945768162549335,6.6118232255595935,11.74465758418007,5.693857653558661,4.536051248655935,17.273744103486848,116.0,0.0
21500593.0,1610612764.0,22.144530546044333,14.396941826082696,16.60116968906467,26.355740990508362,15.942764643578007,23.363469995356585,4.844116056947198,2.9640762583111435,1.332940631968696,12.88744910692902,3.5108615280081534,2.989265521291415,11.937285997477023,6.351591982095307,8.967055160516683,5.518006378178059,5.007294310437858,4.4838982819371225,17.098013023877108,32.38010763643337,24.322557210316017,18.996778647031753,17.244808106533725,11.90058178977448,2.724995825680414,5.1780555921801765,1.9876498365419542,7.252646111366774,4.369725131067369,2.309068108463705,14.479879779595926,10.218029701902216,5.387577188521612,3.976069949378739,5.384125607922295,11.959788664350473,118.0,0.0
21500593.0,1610612754.0,17.098013023877108,32.38010763643337,24.322557210316017,18.996778647031753,17.244808106533725,11.90058178977448,2.724995825680414,5.1780555921801765,1.9876498365419542,7.252646111366774,4.369725131067369,2.309068108463705,14.479879779595926,10.218029701902216,5.387577188521612,3.976069949378739,5.384125607922295,11.959788664350473,22.144530546044333,14.396941826082696,16.60116968906467,26.355740990508362,15.942764643578007,23.363469995356585,4.844116056947198,2.9640762583111435,1.332940631968696,12.88744910692902,3.5108615280081534,2.989265521291415,11.937285997477023,6.351591982095307,8.967055160516683,5.518006378178059,5.007294310437858,4.4838982819371225,104.0,0.0
21500594.0,1610612760.0,13.636032536117519,19.928604687257486,35.68908768672462,34.98834212786845,10.856637304304343,16.976406022796567,1.2986697653445256,1.080242123234518,5.833403662756351,13.429868695545466,1.6617301996384197,3.7375111402973875,12.736953467802078,9.945677479435044,10.329985652797705,9.860350963308381,7.643958918336732,5.538721328392514,25.92292611725648,7.237490199232021,10.900832702498107,28.62212636635459,14.958031837916064,23.51539225422046,2.0194330361614745,2.026497255784966,5.308231576868644,2.3998823587079063,13.985528219971057,1.143992055610725,15.619696340922426,4.342494119539213,13.744528190106308,5.187980981324445,7.270622286541244,7.054617676266137,113.0,0.0
21500594.0,1610612750.0,25.92292611725648,7.237490199232021,10.900832702498107,28.62212636635459,14.958031837916064,23.51539225422046,2.0194330361614745,2.026497255784966,5.308231576868644,2.3998823587079063,13.985528219971057,1.143992055610725,15.619696340922426,4.342494119539213,13.744528190106308,5.187980981324445,7.270622286541244,7.054617676266137,13.636032536117519,19.928604687257486,35.68908768672462,34.98834212786845,10.856637304304343,16.976406022796567,1.2986697653445256,1.080242123234518,5.833403662756351,13.429868695545466,1.6617301996384197,3.7375111402973875,12.736953467802078,9.945677479435044,10.329985652797705,9.860350963308381,7.643958918336732,5.538721328392514,93.0,0.0
21500595.0,1610612756.0,11.563131188728509,11.075290997495213,21.789501358338445,26.339169061928402,20.605899406867568,9.303876615256357,1.5606680132026207,2.5036098423456608,3.8699500481991063,7.046582891892534,2.910870548182036,5.402250937890788,15.606680132026208,9.547664653013113,9.927263167119445,5.028386820913604,4.6727132483974785,6.30262609420592,19.175268953756284,21.28434555388392,16.530816955827174,31.72444432829385,21.667101687368532,14.646845437086563,4.28439251827797,2.5465199144825403,3.370360738566705,9.85979171294542,2.785770216947383,5.018849135784906,17.242067451606466,7.639559743447621,12.785971690753055,4.327771171712684,3.625923139518816,7.272209972259763,103.0,0.0
21500595.0,1610612738.0,19.175268953756284,21.28434555388392,16.530816955827174,31.72444432829385,21.667101687368532,14.646845437086563,4.28439251827797,2.5465199144825403,3.370360738566705,9.85979171294542,2.785770216947383,5.018849135784906,17.242067451606466,7.639559743447621,12.785971690753055,4.327771171712684,3.625923139518816,7.272209972259763,11.563131188728509,11.075290997495213,21.789501358338445,26.339169061928402,20.605899406867568,9.303876615256357,1.5606680132026207,2.5036098423456608,3.8699500481991063,7.046582891892534,2.910870548182036,5.402250937890788,15.606680132026208,9.547664653013113,9.927263167119445,5.028386820913604,4.6727132483974785,6.30262609420592,117.0,0.0
21500596.0,1610612751.0,27.980922098569156,15.575622436031685,22.965541703340733,17.063954227590592,12.121364407312019,17.009038619556286,2.289348171701113,5.073608219481847,2.307904520434571,2.050603941513032,10.674037313901628,0.8874281018898932,12.064501476266182,5.570325108102448,13.696089121267455,5.492689129052765,6.332056033670457,16.713229252259655,16.8642234719733,17.746513978703074,9.624756591758327,28.086059307239434,32.51114093959731,20.750579537622958,4.805636240034608,2.632067241785175,1.6672806694384505,6.033301628962545,9.316510067114093,2.0750579537622955,14.461405351955998,10.966946840771563,11.746750171043628,5.027751357468787,6.069261744966442,4.781655284756594,104.0,0.0
21500596.0,1610612757.0,16.8642234719733,17.746513978703074,9.624756591758327,28.086059307239434,32.51114093959731,20.750579537622958,4.805636240034608,2.632067241785175,1.6672806694384505,6.033301628962545,9.316510067114093,2.0750579537622955,14.461405351955998,10.966946840771563,11.746750171043628,5.027751357468787,6.069261744966442,4.781655284756594,27.980922098569156,15.575622436031685,22.965541703340733,17.063954227590592,12.121364407312019,17.009038619556286,2.289348171701113,5.073608219481847,2.307904520434571,2.050603941513032,10.674037313901628,0.8874281018898932,12.064501476266182,5.570325108102448,13.696089121267455,5.492689129052765,6.332056033670457,16.713229252259655,116.0,0.0
21500597.0,1610612741.0,24.772099041345644,14.605228643875142,13.637798589918972,28.925807450211536,21.688411358403684,14.615784215784217,4.78503793448215,2.618868584418991,2.0002104598547827,5.250232174182231,7.18342287029931,2.646953046953047,16.59942363112392,13.144705779487627,7.455329895822372,6.33990300278609,4.696853415195703,5.063736263736264,17.832414354153485,27.523016093027326,18.545095457537855,19.03814167721024,21.122419307938355,22.115986417204873,2.950375124288168,3.0254307766381183,4.56221198156682,2.538418890294699,8.467577784239605,9.076503096078302,17.919190093103136,10.589007718233415,7.050691244239632,4.667415378928963,4.466414655423089,4.346494440375524,77.0,0.0
21500597.0,1610612742.0,17.832414354153485,27.523016093027326,18.545095457537855,19.03814167721024,21.122419307938355,22.115986417204873,2.950375124288168,3.0254307766381183,4.56221198156682,2.538418890294699,8.467577784239605,9.076503096078302,17.919190093103136,10.589007718233415,7.050691244239632,4.667415378928963,4.466414655423089,4.346494440375524,24.772099041345644,14.605228643875142,13.637798589918972,28.925807450211536,21.688411358403684,14.615784215784217,4.78503793448215,2.618868584418991,2.0002104598547827,5.250232174182231,7.18342287029931,2.646953046953047,16.59942363112392,13.144705779487627,7.455329895822372,6.33990300278609,4.696853415195703,5.063736263736264,83.0,0.0
21500598.0,1610612766.0,17.866406777119725,15.460522347548103,14.989540790915429,26.03401969561325,21.820092844004556,22.395572446888625,1.7272659119874054,2.258278545147476,1.6495666899093535,6.696508504923903,7.441534553735657,5.598893111722156,11.766999025414199,10.770251523011039,6.52654646877179,5.622202327663384,8.828939301042306,5.851095504142074,8.71004711575194,30.78161766790463,10.032497136043766,21.804511278195488,23.537176446323606,8.680081553053807,1.2835858907423914,2.2453434638391974,1.4139761064222758,3.834586466165413,9.949468907909663,2.361492775463168,15.0362918629823,14.533495875031894,8.416524442989736,3.1578947368421053,8.612973084459112,6.95683006825636,107.0,0.0
21500598.0,1610612740.0,8.71004711575194,30.78161766790463,10.032497136043766,21.804511278195488,23.537176446323606,8.680081553053807,1.2835858907423914,2.2453434638391974,1.4139761064222758,3.834586466165413,9.949468907909663,2.361492775463168,15.0362918629823,14.533495875031894,8.416524442989736,3.1578947368421053,8.612973084459112,6.95683006825636,17.866406777119725,15.460522347548103,14.989540790915429,26.03401969561325,21.820092844004556,22.395572446888625,1.7272659119874054,2.258278545147476,1.6495666899093535,6.696508504923903,7.441534553735657,5.598893111722156,11.766999025414199,10.770251523011039,6.52654646877179,5.622202327663384,8.828939301042306,5.851095504142074,109.0,0.0
21500599.0,1610612749.0,24.774020006164367,21.844384046520446,20.36405086738147,23.027385854253875,18.57473770268429,20.108866026390036,3.6313710106755583,4.041211048606283,2.1543832151889717,5.2230447230048025,9.069355498024255,2.708541138248454,15.251758244837346,9.829972820934202,7.7968154454458025,4.598907303274669,7.4560566834718625,11.326626578129897,23.820230873512536,26.608695652173914,21.86637217007178,14.869748885238208,25.05556002251347,14.150692731068515,4.653621263368343,4.956521739130435,4.124792932081722,3.2105139638582494,9.12374366808716,2.854431580945151,10.963616196749147,12.521739130434783,7.752622860298177,5.576155831964328,4.307148026051299,9.170620611121656,108.0,0.0
21500599.0,1610612737.0,23.820230873512536,26.608695652173914,21.86637217007178,14.869748885238208,25.05556002251347,14.150692731068515,4.653621263368343,4.956521739130435,4.124792932081722,3.2105139638582494,9.12374366808716,2.854431580945151,10.963616196749147,12.521739130434783,7.752622860298177,5.576155831964328,4.307148026051299,9.170620611121656,24.774020006164367,21.844384046520446,20.36405086738147,23.027385854253875,18.57473770268429,20.108866026390036,3.6313710106755583,4.041211048606283,2.1543832151889717,5.2230447230048025,9.069355498024255,2.708541138248454,15.251758244837346,9.829972820934202,7.7968154454458025,4.598907303274669,7.4560566834718625,11.326626578129897,101.0,0.0
21500600.0,1610612748.0,20.11782906971293,26.921357447673238,15.444511865129474,20.921001426903622,13.361316690599802,18.738478221579612,0.4500632901501774,3.5114814062182482,2.4087770798825785,1.6010970479773179,8.165249088699879,4.312824352585784,18.497601225172293,11.522048364153628,7.273562162782689,4.74992124233271,4.7718988180713575,6.246159407193205,21.982215776819448,26.21542770451628,17.586373131929935,17.26977320692774,14.231560032482678,25.875748719581008,2.0883104987978474,3.73905940016338,2.3139964647276234,2.7978962178821476,8.907165195155242,4.000115744089817,15.9371064381941,8.318356867779205,9.189871674203989,4.245083916786707,5.324394837327436,10.083625104893082,98.0,0.0
21500600.0,1610612743.0,21.982215776819448,26.21542770451628,17.586373131929935,17.26977320692774,14.231560032482678,25.875748719581008,2.0883104987978474,3.73905940016338,2.3139964647276234,2.7978962178821476,8.907165195155242,4.000115744089817,15.9371064381941,8.318356867779205,9.189871674203989,4.245083916786707,5.324394837327436,10.083625104893082,20.11782906971293,26.921357447673238,15.444511865129474,20.921001426903622,13.361316690599802,18.738478221579612,0.4500632901501774,3.5114814062182482,2.4087770798825785,1.6010970479773179,8.165249088699879,4.312824352585784,18.497601225172293,11.522048364153628,7.273562162782689,4.74992124233271,4.7718988180713575,6.246159407193205,95.0,0.0
21500601.0,1610612745.0,20.564865316540313,16.10330345389582,16.29010642491131,35.607018164140186,16.87601941161072,20.839275572663595,2.231506662007566,2.599636432019056,1.8163184864012611,8.591505723250984,4.813435089909587,2.0596958414841926,17.195727807234775,6.824045634050021,15.665746945210877,7.573253193087904,4.987414671472584,10.11674133905471,16.602857615711372,34.38828141118218,23.6137260856362,19.205468893989917,29.003505257886832,15.089820359281436,1.1915926518453137,8.058592944089128,3.6175910333213706,2.605767136370491,7.210816224336505,3.0988023952095807,11.677607988084075,9.915411594800908,15.821991552328631,4.149925439404856,4.8072108162243365,5.793413173652694,77.0,0.0
21500601.0,1610612739.0,16.602857615711372,34.38828141118218,23.6137260856362,19.205468893989917,29.003505257886832,15.089820359281436,1.1915926518453137,8.058592944089128,3.6175910333213706,2.605767136370491,7.210816224336505,3.0988023952095807,11.677607988084075,9.915411594800908,15.821991552328631,4.149925439404856,4.8072108162243365,5.793413173652694,20.564865316540313,16.10330345389582,16.29010642491131,35.607018164140186,16.87601941161072,20.839275572663595,2.231506662007566,2.599636432019056,1.8163184864012611,8.591505723250984,4.813435089909587,2.0596958414841926,17.195727807234775,6.824045634050021,15.665746945210877,7.573253193087904,4.987414671472584,10.11674133905471,91.0,0.0
21500602.0,1610612737.0,23.731337351791748,26.780388099624016,21.690254751314193,15.041825310328234,24.605825242718446,10.77720207253886,4.578393058223488,5.050846602235737,4.173069146785281,3.2203365840540124,9.260737864077669,2.901554404145078,10.911836788765982,12.572610966716294,7.569753336029114,5.543870575080325,4.33957281553398,4.1450777202072535,28.293912656632312,15.719541224843107,22.77524696729283,16.899449434946394,13.231734648139849,16.287446909991143,2.277748943427004,5.089807400995455,2.3586016276808106,2.0168067226890756,10.972658000896459,8.699720638669968,12.06495143471491,5.539926422852196,13.635665660029687,5.563604752245726,7.09995517705065,5.363737536623589,114.0,0.0
21500602.0,1610612751.0,28.293912656632312,15.719541224843107,22.77524696729283,16.899449434946394,13.231734648139849,16.287446909991143,2.277748943427004,5.089807400995455,2.3586016276808106,2.0168067226890756,10.972658000896459,8.699720638669968,12.06495143471491,5.539926422852196,13.635665660029687,5.563604752245726,7.09995517705065,5.363737536623589,23.731337351791748,26.780388099624016,21.690254751314193,15.041825310328234,24.605825242718446,10.77720207253886,4.578393058223488,5.050846602235737,4.173069146785281,3.2203365840540124,9.260737864077669,2.901554404145078,10.911836788765982,12.572610966716294,7.569753336029114,5.543870575080325,4.33957281553398,4.1450777202072535,86.0,0.0
21500603.0,1610612749.0,24.809904678426648,22.027573439859697,20.077077231385847,23.155682861282223,18.52454712522972,18.961676420615444,3.7076805083817246,3.8934086812490865,2.170494835825497,5.159863306090399,9.031241795746915,5.7768548234849915,15.382929768817794,10.031665611146295,7.991367350084785,4.586545160969243,7.561039642950906,4.621483858787993,17.681302417365565,15.514637700357664,14.89155934313209,26.116463877868487,22.08327460321935,17.031667302556276,1.7365564874198323,2.373824347595708,1.5856753004261024,6.633303990256491,7.509937135285992,3.1133155284242653,11.89278079263279,10.639819843687906,6.411643606070761,5.591423782362801,8.687170524060553,8.851583365127812,105.0,0.0
21500603.0,1610612766.0,17.681302417365565,15.514637700357664,14.89155934313209,26.116463877868487,22.08327460321935,17.031667302556276,1.7365564874198323,2.373824347595708,1.5856753004261024,6.633303990256491,7.509937135285992,3.1133155284242653,11.89278079263279,10.639819843687906,6.411643606070761,5.591423782362801,8.687170524060553,8.851583365127812,24.809904678426648,22.027573439859697,20.077077231385847,23.155682861282223,18.52454712522972,18.961676420615444,3.7076805083817246,3.8934086812490865,2.170494835825497,5.159863306090399,9.031241795746915,5.7768548234849915,15.382929768817794,10.031665611146295,7.991367350084785,4.586545160969243,7.561039642950906,4.621483858787993,92.0,0.0
21500604.0,1610612764.0,20.46147206268052,14.121903613310694,16.69162038155035,26.73758865248227,15.69907022596795,23.402934834060904,2.5337804189767934,2.9249250202326356,1.2750543347017629,12.872340425531915,3.6742504784180308,3.105243780571188,14.868032269844958,6.4896773886411605,9.041294373339774,5.638297872340425,5.177352946861771,4.619996844264451,19.250928381962865,21.43570295267211,16.87551180099358,31.840346804499227,21.65477761793887,16.24417907695145,4.277984084880637,2.6748190859486862,3.406547413244045,9.862381202785723,2.8189651336961843,6.7720964544239015,17.315649867374006,7.690104872102473,12.787654905100723,4.321717605715092,3.8013317711963697,8.011434367651805,117.0,0.0
21500604.0,1610612738.0,19.250928381962865,21.43570295267211,16.87551180099358,31.840346804499227,21.65477761793887,16.24417907695145,4.277984084880637,2.6748190859486862,3.406547413244045,9.862381202785723,2.8189651336961843,6.7720964544239015,17.315649867374006,7.690104872102473,12.787654905100723,4.321717605715092,3.8013317711963697,8.011434367651805,20.46147206268052,14.121903613310694,16.69162038155035,26.73758865248227,15.69907022596795,23.402934834060904,2.5337804189767934,2.9249250202326356,1.2750543347017629,12.872340425531915,3.6742504784180308,3.105243780571188,14.868032269844958,6.4896773886411605,9.041294373339774,5.638297872340425,5.177352946861771,4.619996844264451,119.0,0.0
21500605.0,1610612765.0,24.997568184369037,18.17888333433717,19.25338165005779,18.276443512737547,30.14415907207954,17.602567041026816,1.149313479741105,2.7407095103294585,2.069288682015557,2.5265460511324798,10.140845070422536,2.75040110016044,21.477795652661904,6.938505089441667,9.221829995938895,4.6265323793464885,6.004971002485502,8.471235388494156,13.020201299164823,20.69342257437437,21.26413130310586,41.96904457116258,30.00636267232238,20.84131611828405,4.659861517595831,10.063239745072467,3.067612384710354,9.123705341557082,3.5121951219512195,2.099125364431487,16.172460561067886,13.358596422156058,7.8781863516424995,7.373443500523682,5.611876988335101,15.743440233236152,113.0,0.0
21500605.0,1610612744.0,13.020201299164823,20.69342257437437,21.26413130310586,41.96904457116258,30.00636267232238,20.84131611828405,4.659861517595831,10.063239745072467,3.067612384710354,9.123705341557082,3.5121951219512195,2.099125364431487,16.172460561067886,13.358596422156058,7.8781863516424995,7.373443500523682,5.611876988335101,15.743440233236152,24.997568184369037,18.17888333433717,19.25338165005779,18.276443512737547,30.14415907207954,17.602567041026816,1.149313479741105,2.7407095103294585,2.069288682015557,2.5265460511324798,10.140845070422536,2.75040110016044,21.477795652661904,6.938505089441667,9.221829995938895,4.6265323793464885,6.004971002485502,8.471235388494156,95.0,0.0
21500606.0,1610612755.0,26.79402357271174,17.333833531781632,17.673467190612048,19.489773698051895,21.18599255382291,21.136506605158313,1.9348902422994347,2.2548076138902933,2.1704257953383217,3.6181510578066636,12.017482328818865,1.9324806039001887,11.483152959733602,13.387920207473618,9.301824837164236,4.004087170639375,6.526736092375763,7.850702453344517,16.831140516888976,17.687074829931973,9.838187702265373,27.82723035561243,32.7989158761597,17.686676427525622,4.840042998379991,2.565597667638484,1.6273693943596856,6.119961961562393,9.41936828937767,3.0453879941434847,14.258505049281595,10.806608357628765,11.761442441054092,5.037979736313793,6.0043781924319815,9.956076134699854,114.0,0.0
21500606.0,1610612757.0,16.831140516888976,17.687074829931973,9.838187702265373,27.82723035561243,32.7989158761597,17.686676427525622,4.840042998379991,2.565597667638484,1.6273693943596856,6.119961961562393,9.41936828937767,3.0453879941434847,14.258505049281595,10.806608357628765,11.761442441054092,5.037979736313793,6.0043781924319815,9.956076134699854,26.79402357271174,17.333833531781632,17.673467190612048,19.489773698051895,21.18599255382291,21.136506605158313,1.9348902422994347,2.2548076138902933,2.1704257953383217,3.6181510578066636,12.017482328818865,1.9324806039001887,11.483152959733602,13.387920207473618,9.301824837164236,4.004087170639375,6.526736092375763,7.850702453344517,89.0,0.0
21500607.0,1610612763.0,21.94343321198544,23.317797890785307,13.139706453366466,16.35864433371588,22.38978244055292,17.56716018425909,5.175021002520302,2.611226875785388,2.012891201366778,2.426601972776268,7.539416536104555,3.1239522729513856,10.08120974516942,13.514244357134903,8.722528539256038,4.267472434882403,5.483212026257858,7.505599616831251,16.138373335924594,23.74774984031125,20.737508182413265,13.196949092414119,14.99689633767846,26.837101885171062,3.171703430181712,1.96504268044829,2.6931828808328917,6.896470170874475,4.369956548727498,2.3975508888769537,11.100962005635992,13.671679925672144,5.565911287054643,5.406492047537397,6.75356921166977,9.822224609270101,103.0,0.0
21500607.0,1610612752.0,16.138373335924594,23.74774984031125,20.737508182413265,13.196949092414119,14.99689633767846,26.837101885171062,3.171703430181712,1.96504268044829,2.6931828808328917,6.896470170874475,4.369956548727498,2.3975508888769537,11.100962005635992,13.671679925672144,5.565911287054643,5.406492047537397,6.75356921166977,9.822224609270101,21.94343321198544,23.317797890785307,13.139706453366466,16.35864433371588,22.38978244055292,17.56716018425909,5.175021002520302,2.611226875785388,2.012891201366778,2.426601972776268,7.539416536104555,3.1239522729513856,10.08120974516942,13.514244357134903,8.722528539256038,4.267472434882403,5.483212026257858,7.505599616831251,95.0,0.0
21500608.0,1610612747.0,12.611264151844717,27.365965001268073,14.066788958383981,22.62345557178384,25.334256707972948,7.725032749048718,2.7515485422206654,5.405021557189957,1.5276150905032377,3.6000473690443298,4.583081615512694,1.4372153951718545,11.09791245362335,6.719756530560487,11.711715693858157,5.684285319543679,4.583081615512694,5.569209656290936,12.578146459374828,26.3139423716917,11.836119974473517,21.020637561260735,14.342028715705212,24.27706602843869,2.4523430203812557,4.3914658792492105,1.911423101467773,4.100535047884538,5.964675493914784,5.220329438265522,14.634950282920398,6.866022049302337,10.806892150606254,4.791151477001933,3.8870918949107582,4.054624806419823,82.0,0.0
21500608.0,1610612762.0,12.578146459374828,26.3139423716917,11.836119974473517,21.020637561260735,14.342028715705212,24.27706602843869,2.4523430203812557,4.3914658792492105,1.911423101467773,4.100535047884538,5.964675493914784,5.220329438265522,14.634950282920398,6.866022049302337,10.806892150606254,4.791151477001933,3.8870918949107582,4.054624806419823,12.611264151844717,27.365965001268073,14.066788958383981,22.62345557178384,25.334256707972948,7.725032749048718,2.7515485422206654,5.405021557189957,1.5276150905032377,3.6000473690443298,4.583081615512694,1.4372153951718545,11.09791245362335,6.719756530560487,11.711715693858157,5.684285319543679,4.583081615512694,5.569209656290936,109.0,0.0
21500609.0,1610612746.0,22.62779250283983,15.508591530239482,9.175412293853073,26.811244248029524,27.760850618790307,23.137029394851673,3.816736084816357,2.337978622649168,0.8095952023988006,14.258508360289763,2.8112253791180057,4.091600987721138,16.357440363498675,8.027059937762143,7.736131934032983,5.55469497471411,2.8614258323165416,3.409667489767615,13.845637834010361,25.35916210955603,37.59148112294289,16.02508417075741,16.853904801153927,21.477703146305743,0.8586442067603324,2.402446936694782,3.717328170377541,15.877046441697294,2.611168349474552,7.51477198121307,13.416315730630194,9.686055903499597,15.89157792836399,8.697216582281735,4.688234082011127,3.5876975910307563,103.0,0.0
21500609.0,1610612758.0,13.845637834010361,25.35916210955603,37.59148112294289,16.02508417075741,16.853904801153927,21.477703146305743,0.8586442067603324,2.402446936694782,3.717328170377541,15.877046441697294,2.611168349474552,7.51477198121307,13.416315730630194,9.686055903499597,15.89157792836399,8.697216582281735,4.688234082011127,3.5876975910307563,22.62779250283983,15.508591530239482,9.175412293853073,26.811244248029524,27.760850618790307,23.137029394851673,3.816736084816357,2.337978622649168,0.8095952023988006,14.258508360289763,2.8112253791180057,4.091600987721138,16.357440363498675,8.027059937762143,7.736131934032983,5.55469497471411,2.8614258323165416,3.409667489767615,110.0,0.0
21500610.0,1610612750.0,25.641798543079627,7.342147388391534,10.884775656555869,28.670024649019396,14.895771105172141,23.42452730537657,2.009545340366742,1.9920554929744472,5.302839422424654,2.434894437895188,13.763873604779121,1.095172705186437,15.714644561667921,4.382522084543783,13.582711503052622,5.144143178651806,7.289419902531048,6.996936727580015,11.584158415841584,11.10880829015544,21.716279331495134,26.134059895171905,20.495596969076388,23.42766843844275,1.6450875856816451,2.528497409326425,4.051544651398346,6.982382414740585,2.8015564202334633,1.9135181726763395,15.696877380045697,9.533678756476684,10.290923414551798,4.88766769031841,4.865861150931805,6.981755494900158,117.0,0.0
21500610.0,1610612756.0,11.584158415841584,11.10880829015544,21.716279331495134,26.134059895171905,20.495596969076388,23.42766843844275,1.6450875856816451,2.528497409326425,4.051544651398346,6.982382414740585,2.8015564202334633,1.9135181726763395,15.696877380045697,9.533678756476684,10.290923414551798,4.88766769031841,4.865861150931805,6.981755494900158,25.641798543079627,7.342147388391534,10.884775656555869,28.670024649019396,14.895771105172141,23.42452730537657,2.009545340366742,1.9920554929744472,5.302839422424654,2.434894437895188,13.763873604779121,1.095172705186437,15.714644561667921,4.382522084543783,13.582711503052622,5.144143178651806,7.289419902531048,6.996936727580015,87.0,0.0
21500611.0,1610612748.0,20.242533936651586,27.14454021206672,15.42637741155651,29.32670937377435,18.953439649010377,9.926628672832132,0.5212669683257919,3.5359335276244805,2.4117935186209296,7.321218459929403,4.401173251830125,2.113094222434563,18.59185520361991,11.35784708873318,7.235380555862788,6.610014380964833,6.246826550984694,8.255809985325735,13.87987012987013,19.91068049352812,35.638478845415136,34.71716272466976,11.087374976410642,17.41334145598538,1.2662337662337662,1.199000832639467,5.966086813367721,13.512668126368471,1.684846197395735,3.6844349680170576,12.613636363636363,9.882673529634395,10.312242770125664,10.047881427299632,7.663332704283826,5.438927809929942,74.0,0.0
21500611.0,1610612760.0,13.87987012987013,19.91068049352812,35.638478845415136,34.71716272466976,11.087374976410642,17.41334145598538,1.2662337662337662,1.199000832639467,5.966086813367721,13.512668126368471,1.684846197395735,3.6844349680170576,12.613636363636363,9.882673529634395,10.312242770125664,10.047881427299632,7.663332704283826,5.438927809929942,20.242533936651586,27.14454021206672,15.42637741155651,29.32670937377435,18.953439649010377,9.926628672832132,0.5212669683257919,3.5359335276244805,2.4117935186209296,7.321218459929403,4.401173251830125,2.113094222434563,18.59185520361991,11.35784708873318,7.235380555862788,6.610014380964833,6.246826550984694,8.255809985325735,99.0,0.0
21500612.0,1610612742.0,17.67645769399386,27.59887726460832,18.284810126582276,18.77372142059784,21.222425179148516,16.49350649350649,3.030249890398948,2.93952538912988,4.613924050632911,2.5005168065489727,8.452999859491358,6.103896103896104,17.802718106093817,10.57412605256443,6.949367088607595,4.762889155331377,4.451313755795981,5.8008658008658,16.844246662428482,29.158561498631652,25.675321809488782,13.092166341197938,23.02480455554483,24.681452182511656,5.5450004540913636,3.774331564543691,2.1184258918720116,3.4574382943304416,8.98754946433742,8.475773414324056,14.176369085459996,10.249900425280416,14.532401618242,6.730479879629926,4.5401023067271495,7.119649668032208,83.0,0.0
