,,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,this,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,other,TEAM_PTS,this
21600369.0,1610612753.0,10.969502147545855,22.869677759010244,17.856903959453547,24.41020297753822,22.505171225005746,17.36790833603934,2.2561387395661687,1.4530458244675017,3.334276672927011,4.732001522832468,6.997406179203468,8.81755346291228,4.43447959156109,2.7165639327001116,1.9264709665800508,0.577073356442984,0.18911908592441803,1.2691933014797978,3.88989437856236,9.034154473863163,7.187218606087113,8.367563668423267,7.470203894014513,7.281161571647261,8.168778194980955,19.01594752890078,17.412333736396615,19.33195744083996,17.966313162819713,16.699911861576286,0.0,2.0848048785838067,1.555995780699272,2.7122447752820245,3.687822175526152,0.7347961219093566,0.0,5.117248338342071,5.1866526023309065,7.444246298114493,9.739632925107529,3.607180962100478,3.189713390421135,2.7165639327001116,1.9264709665800508,4.962830865409662,3.8769412614505696,2.0707890708354597,6.6128204435560125,3.158795270581525,3.4083717101031668,5.886148235718436,4.633417605148242,3.740780256993088,1.7441772439375207,2.491349480968858,3.920848504036726,1.1980033277870217,0.925241751534038,1.6152120499946587,13.517373640515785,9.619377162629759,7.021054297926231,4.259567387687188,3.3308703055225366,3.9995726952248694,2.688939917737011,1.453287197231834,0.7294601867975304,0.39933444259567386,0.462620875767019,0.5384040166648862,4.215095006182342,3.2525951557093427,1.9148329903435175,5.058236272878536,2.0355318533748834,2.538190364277321,131.0,0.0
21600370.0,1610612750.0,29.659436569315496,29.37482059819737,15.832945401343352,26.155454862321367,10.523347814828668,18.692307692307693,3.0919103759518083,2.9760606234571445,3.511338697878566,3.7364935517601956,10.191903789164773,1.2461538461538462,4.7523807630370385,1.4880303117285723,3.894393828556228,0.5019170442662949,1.9058031475673967,2.769230769230769,11.337004711823297,10.25087548079683,6.51193722152025,9.64796096200767,3.231579250222977,6.507692307692308,23.64738861607587,23.367587117515356,12.640819312362838,20.634367375392124,8.948988692925166,15.507692307692308,1.889500785303883,1.9289281818703714,0.1915275653388309,3.2903450679679334,0.8286100641597377,0.8307692307692307,5.210441559474344,5.015213272862966,0.7022677395757132,8.755663994423145,3.7287452887188195,3.4615384615384617,5.095926360365017,6.944141454733337,2.617543392964022,3.569187870338097,3.231579250222977,4.846153846153846,6.584623948786259,9.148630805442334,3.5751812196581763,4.071104914604392,4.060189314382715,6.230769230769231,0.22041940915352823,2.1784306700107487,1.0169748026332384,2.3176742782416255,2.822837539818672,0.7242094675300182,6.759528547374866,6.649946255822285,9.443337453022927,4.4904939140931495,4.939965694682676,4.8884139058276235,3.232818000918414,0.4586169831601576,1.8160264332736398,1.086409817925762,0.47047292330311197,0.18105236688250456,1.4694627276901882,2.8090290218559653,2.833001235906878,3.5489387385574895,1.411418769909336,1.8105236688250457,99.0,0.0
21600370.0,1610612741.0,16.31103627736109,33.7656753851666,20.194213938002875,30.781611507896592,13.878951237441804,20.096812723958006,1.3225164549211694,5.388749552131852,2.542437006583096,5.142339804848607,4.234256309728008,2.7157855032375684,6.612582274605847,2.235757792905768,3.7046939238782253,1.9555376722663718,0.47047292330311197,0.3621047337650091,7.420786774835451,10.261554998208526,8.934850051706308,11.226234785232874,4.939965694682676,7.604199409065192,16.09061686820756,21.956288068792546,16.344237899462758,25.20470777587768,16.231315853957362,15.751555918777896,0.0,1.547832318165532,0.0,1.6658283874861686,1.17618230825778,1.629471301942541,0.0734731363845094,4.414188462916517,0.07264105733094559,4.852630520068404,4.939965694682676,5.069466272710128,1.4694627276901882,11.69473307058402,2.3245138345902587,6.663313549944674,2.822837539818672,3.258942603885082,2.2776672279197916,13.127911142959512,3.559411809216334,8.039432652650639,2.822837539818672,3.6210473376500913,0.9161215928746099,0.6613468052126988,1.4045354791514264,1.0596026490066226,2.1543861668153177,0.5538461538461539,10.020079922066046,3.857856363740743,8.235685309569728,3.2903450679679334,4.143050320798689,4.430769230769231,1.889500785303883,0.4408978701417992,1.7875906098290881,0.22307424189613106,0.16572201283194754,0.13846153846153847,3.0919103759518083,3.4720707273666687,2.9367560018620735,2.2307424189613108,2.9001352245590817,1.6615384615384614,94.0,1.0
21600371.0,1610612744.0,30.217414818820984,36.05930807248764,15.988516908008613,30.911633219764855,36.62581110310022,11.213759489061317,1.8691184424012979,6.475046031592208,10.213197112340103,2.892648246253225,8.305695746214854,6.857334939354043,5.91887506760411,0.9489291598023063,2.6748849579938363,0.8507788959568309,0.980533525594809,0.9680943443793943,12.772309356408869,12.55935652679523,5.714526955714105,11.684030171140478,11.824080749819755,4.4370990784055575,20.871822606814494,23.444132183351098,12.88808207033394,24.729306575811883,24.57101658255227,9.922967029888792,0.0,2.6793293923829826,1.7629923586777558,4.197175886720365,5.4217736121124736,1.3714669878708086,0.3115197404002163,6.586684756274832,4.985012876261241,11.11684424050259,13.727469358327326,4.598448135802123,4.672796106003244,8.261265626514197,2.7964706379026474,3.3463969907635347,7.555875991348234,0.9680943443793943,9.657111952406705,9.545110960364376,4.255498796808376,3.743427142210056,8.074981975486663,1.6941651026639402,0.8294930875576036,2.0107177900218884,1.748209299502246,0.7582653176364389,1.7874069058903181,1.8529241459177763,10.506912442396313,11.792588119858102,5.873983246327547,5.632828073870689,4.224779959377115,4.632310364794441,1.935483870967742,3.423654615442675,0.8391404637610781,0.3249708504156167,0.6499661475964793,0.30882069098629605,2.488479262672811,2.9345610989508644,1.8181376714823358,2.0581487192989054,4.224779959377115,3.9529048446245896,113.0,0.0
21600371.0,1610612740.0,16.313364055299537,38.257981734470526,9.859900449192669,20.68981080979426,26.323628977657414,16.799845589654506,0.2764976958525346,2.825873650841573,3.566346970984582,3.141384887350961,9.26201760324983,11.673422119281991,3.870967741935484,2.391123858404408,0.6992837198008984,0.6499417008312334,0.8124576844955992,0.9882262111561474,7.465437788018433,13.422899841497472,3.076848367123953,8.01594764358521,10.074475287745429,5.929357266936885,15.76036866359447,27.443580647596047,8.53126138157096,21.773046977846317,22.261340555179416,14.020459370777841,0.0,0.7064684127103933,1.328639067621707,3.2497085041561666,2.599864590385917,1.173518625747925,0.5529953917050692,2.8802173748962185,4.195702318805391,11.157332530936172,7.312119160460393,3.5823200154410344,1.3824884792626728,10.70571363876519,2.3775646473230547,1.4082070184676723,3.5748138117806363,3.767612430032812,1.935483870967742,12.93380632500566,2.9369916231637734,1.6248542520780833,5.199729180771834,4.570546226597182,1.2460789616008652,1.8420389572633005,3.2828133575378904,0.9642160820844083,2.422494592645999,1.6134905739656573,8.41103299080584,10.828956294214555,9.422890192932833,4.197175886720365,5.075702956020188,5.485867951483234,4.361276365603028,2.2885938559937977,2.0061637184953773,0.3970301514465211,0.28839221341023796,0.7260707582845458,4.984315846403461,2.9584262040895433,2.8572634778570527,2.66577387399807,4.152847873107427,1.2101179304742429,109.0,1.0
21600372.0,1610612752.0,9.290675167938062,28.094134861602242,31.695612150966557,25.583323463223973,15.847634362672428,17.100272644653135,6.120915404759194,1.9314717717351542,3.8883092973304696,6.958663981996921,2.9669087162994043,10.818539836413208,6.667425708755551,2.6923545909035482,1.1782755446455968,1.9102214852540567,0.7959998994949622,0.8724628900333232,4.153478310372311,10.24265333495915,11.42927278306229,10.30155158119152,6.078544687052439,5.845501363223266,8.634862803142434,22.475307889281794,26.687941086222768,22.172213668127444,13.387271036960728,14.831869130566496,0.0,2.9850018290452383,2.8278613071494325,0.5457775672154448,2.3879996984848866,2.1811572250833082,0.10930206079927132,7.842945982197293,8.542497698680577,2.25133246476371,4.993090278650217,6.892456831263254,0.9837185471934419,4.623826362638702,6.009205277692544,4.434442733625489,1.3025452900826655,3.228112693123296,3.1697597631788685,5.9114742104621385,6.951825713409022,5.321331280350586,1.4472725445362948,4.013329294153287,1.2148636729685163,1.911927417570259,1.5365463275831408,2.3602993508314105,1.2685268791155548,1.5175199789233336,15.241016988150475,7.727373312679797,6.786412946825538,6.956671770871525,3.2347435417446646,6.070079915693334,0.8835372167043755,0.47798185439256474,1.4085008002845456,0.49690512649082325,0.38055806373466644,0.337226661982963,2.761053802201173,1.5932728479752158,3.7133202916592567,4.534259279228762,3.678727949435109,2.6135066303679637,111.0,0.0
21600372.0,1610612756.0,13.142616098477584,11.15290993582651,19.590965676685045,29.565855026203984,27.27332790098443,16.60841310266093,1.1044215208804693,2.0712547023677805,1.5365463275831408,7.950482023853172,4.186138701081331,3.793799947308334,5.080338996050159,3.02721841115291,2.3048194913747113,1.366489097849764,0.6342634395577774,1.4332133134275928,5.411665452314299,3.744191192741757,7.426640583318513,10.310781374684582,10.148215032924439,5.901466584701853,7.730950646163285,10.196946227041382,17.286146185310333,22.795522677766517,24.16543704715132,12.477386493369632,0.0,1.1949546359814118,1.5365463275831408,2.0497336467746456,2.3467747263637766,3.119346623342408,0.0,4.142509404735561,5.505957673839588,6.583992926003408,7.357455898870218,7.081759901642224,2.3192851938489856,2.4695729143615845,3.2011381824648764,6.894558630060172,4.630123108771775,1.6861333099148152,3.313264562641408,3.2662093383491926,5.1218210919438025,8.447387150343994,5.835223643931553,2.782119961359445,1.5302288511897986,0.8194122667967321,1.4139306535747163,1.0915551344308896,1.4472725445362948,2.0066646470766436,10.492997836730048,8.252652115595659,7.36422215403498,4.229776145919697,3.7629086157943665,5.060284762193275,1.8581350335876126,2.6338251432752102,0.5891377723227984,0.6822219590193059,0.3618181361340737,0.0,2.2953432767846977,2.04853066699183,2.7689475299171527,3.8204429705081133,1.3749089173094802,3.9260830051499545,113.0,1.0
21600373.0,1610612757.0,17.386175115207372,19.185194705050765,12.993509577331013,37.04859371645316,31.507509734841463,17.668261887791466,7.631336405529954,1.4188407659683844,0.9118252334969131,7.626136119659343,5.073243092898202,5.791670909276041,3.384331797235023,3.0844364477573576,2.507519392116511,0.7729192013168252,1.1214537363248656,1.0996843498625395,7.365898617511521,7.7727798483485415,4.559126167484566,11.799899806770199,11.641757834229558,6.891355259138581,13.935483870967742,15.792314612517671,11.853728035459872,26.021613110999784,24.244761728166143,16.275328377965586,0.0,2.097416784475003,1.3677378502453696,3.6584842195663065,3.8983867977007236,0.9530597698808676,0.13271889400921658,5.798740521783833,4.331169859110338,9.944893723609818,8.223994066382348,3.4456776295692904,2.654377880184332,1.5422182238786788,2.507519392116511,9.790309883346454,4.325607268681624,2.9324915996334386,5.176036866359447,1.974039326564709,2.963432008864968,10.975452658698918,4.752827739662526,3.2990530495876182,1.9867549668874174,1.9224778603533443,1.4829594825089307,1.8478768082127857,1.2899372947148404,1.5525606469002695,7.880794701986755,5.703350985714922,6.209892833006148,11.647223518432105,5.589728277097642,2.9498652291105123,1.3245033112582782,1.73023007431801,0.9268496765680817,0.4479701353243117,2.6873693639892506,0.15525606469002695,3.0463576158940397,0.9612389301766722,2.5024941267338203,7.727484834344376,1.5049268438339805,2.0183288409703506,114.0,1.0
21600373.0,1610612760.0,18.344370860927153,10.82995861332384,14.18080005149165,41.829211385907605,14.726784114661093,9.62587601078167,1.0596026490066226,1.73023007431801,3.151288900331478,14.839010732617824,0.9674529710361303,8.69433962264151,4.503311258278146,1.473899692937564,0.8341647089112735,2.967802146523565,0.8599581964765602,0.9315363881401617,7.218543046357616,4.485781674157804,5.931837930035723,13.943070461969201,5.4822335025380715,4.036657681940701,12.3841059602649,9.740554492456944,13.253950374923567,32.58982734484368,11.501940877873993,12.575741239892183,0.0,1.2816519069022296,2.224439223763396,2.4078394773681753,1.1824425201552704,0.6210242587601078,0.0,4.229451292777357,5.3757281240948736,7.5594960335977595,3.3323380113466707,2.4840970350404312,3.9072847682119205,0.5767433581060033,0.09268496765680817,11.535230984601027,2.579874589429681,0.9315363881401617,5.231788079470199,2.050643051043567,0.18536993531361634,14.335044330377974,5.4822335025380715,1.8630727762803234,1.4599078341013825,1.603906952833826,1.1397815418711414,1.2366707221069204,1.4418690895605415,1.3929335098258833,8.95852534562212,5.120164503277214,11.169859110337187,5.616546196235597,3.951789356573336,6.818042969147744,1.9907834101382489,0.9870196632823545,1.8236504669938263,0.41222357403564014,0.6942332653439645,0.4398737399450158,2.8534562211981567,1.974039326564709,3.4193446256134243,3.5554283260573962,3.043945855738921,2.345993279706751,95.0,0.0
21600374.0,1610612761.0,21.0812589099682,18.489497596628695,14.36777814460218,27.348233274877803,37.44396794287156,18.801410105757935,1.4212084658405526,1.9911766642523212,1.162099702872235,9.456363568523562,5.644538451089593,5.64042303172738,5.447965785722118,1.2326331731085798,3.380653681082866,1.2895041229804858,1.2295034249898125,1.128084606345476,8.448294769163285,6.6372555475077375,6.550016507098053,8.757882168575799,13.133332039663905,7.332549941245594,15.949117227766202,15.07605188648186,11.93793331132387,19.450020521622328,27.7197135815885,16.45123384253819,0.0,3.3186277737538687,0.0,4.029700384314018,0.6706382318126249,1.128084606345476,0.0,8.912886020938961,0.3169362826015187,9.187716876235962,2.291347292026469,3.1962397179788486,4.184669371641627,1.8963587278593534,1.2677451304060747,5.802768553412186,10.506665631731124,3.008225616921269,5.053185656321965,2.6549022190030946,1.690326840541433,6.769896645647551,12.295034249898125,3.8542890716803764,0.8602150537634408,3.2688269678224846,1.2222379403027304,1.8311874105865522,1.4550209515884573,0.9757623143080532,6.989247311827956,7.191419329209466,11.271749893902957,4.730567477348593,4.365062854765371,9.382329945269742,2.5806451612903225,1.2258101129334318,5.160560192389306,0.3051979017644254,0.34235787096198994,0.3752931978107897,3.333333333333333,2.941944271040236,7.469231857405574,4.654268001907488,1.7117893548099496,2.326817826426896,123.0,0.0
21600374.0,1610612755.0,24.408602150537632,15.036604051983428,37.07455085584949,15.259895088221269,18.31614609646646,23.493354182955436,2.043010752688172,1.8795755064979285,3.3951053897298062,11.826418693371483,2.995631370917412,2.7771696637998438,2.9032258064516125,1.7978548323023664,4.20993068326496,0.7629947544110635,0.9414841451454723,1.8764659890539486,10.75268817204301,4.903240451733727,12.493987834205686,6.103958035288508,7.189515290201789,8.556684910086005,20.43010752688172,14.954883377787867,27.296647333427643,15.6413924654268,15.919640999732533,18.9147771696638,0.0,3.1871062936269223,2.580280096194653,2.5178826895565094,1.5406104193289547,3.3025801407349493,0.0,10.378525622836388,5.839581270335267,7.09585121602289,4.193883919284377,9.007036747458953,2.9032258064516125,2.0430168548890526,9.506295091243457,0.5340963280877444,2.3965050967339296,3.0774042220484756,5.483870967741935,2.6967822484535495,12.222379403027302,0.6103958035288508,3.0812208386579094,3.827990617670055,0.6316482070402456,1.9911766642523212,1.3733905579399142,1.987985522928249,1.6207090602138436,1.7861339600470036,11.13279964908433,5.214986501613222,6.021789369428855,5.050557815006902,5.81219800904275,4.512338425381904,1.2632964140804912,0.8533614275367091,1.5846814130075935,0.3761053692026417,0.05588651931771875,0.282021151586369,2.684504879921044,0.7585434911437414,1.5846814130075935,3.814783030483937,3.5208507170162813,2.1621621621621623,114.0,1.0
21600375.0,1610612766.0,20.196231866610486,15.268162799543552,17.509569916685432,33.144147049338926,18.656011623683256,19.01228378039609,2.3403358815385538,2.0540129326740204,2.0381509955930133,7.255723960012899,7.555394115510352,4.973677613436952,3.553843375669656,3.081019399011031,1.6675780873033745,0.5804579168010319,0.9880130766436614,1.6846327400350967,7.801119605128513,5.477367820464055,6.11445298677904,11.84134150274105,6.160552124954595,7.139633993482076,13.088545115271172,12.324077596044123,17.324283462540613,25.366010964205095,16.098801307664367,18.93206317372775,0.0,0.0,3.242512947534339,3.7729764592067077,2.5572103160188884,2.1659563800451243,0.0,0.2738683910232027,9.542252388458198,9.113189293776202,7.555394115510352,7.701178240160441,4.593992656353458,4.313427158615443,2.0381509955930133,5.688487584650113,3.777697057755176,2.567059413386814,7.194365858062962,5.7512362114872575,2.5940103580274716,7.255723960012899,4.881946966945151,3.7703685134118827,0.7114331590431883,2.602828979171483,1.9259919750334373,2.7132903904298673,1.4431956475051901,1.000277854959711,11.56078883445181,7.6268942180373696,7.57556843513152,4.480084133035362,2.9551148972725323,7.001944984717977,1.3042941249125117,0.7263708779083209,0.12839946500222915,0.8202970947811227,0.48106521583506334,1.6004445679355377,2.193585573716497,1.2711490363395614,1.669193045028979,5.931378993032733,2.4053260791753166,3.60100027785496,106.0,0.0
21600375.0,1610612764.0,14.762238050146156,19.067235545093425,16.43513152028533,31.67608781385566,30.100937790822535,12.603500972492359,2.1342994771295647,1.9369890077555223,1.669193045028979,12.619955304324964,4.398310544777722,1.000277854959711,4.624315533780724,2.542298072679123,2.0543914400356664,1.1988957539108716,1.0308540339322787,2.600722422895249,6.343612334801762,7.8084869375144494,5.906375390102541,11.484159326935718,10.514711146109242,6.001667129758267,11.382930544691012,14.587948464658778,13.481943825234062,25.429209938214804,23.2973011668695,13.603778827452071,0.0,2.0580508207402426,1.9259919750334373,1.766793742605495,3.8485217266805067,0.2000555709919422,0.05928609658693235,5.024065238865886,5.906375390102541,5.047982121729985,9.34640990765266,0.4001111419838844,2.0750133805426323,1.3922108493242817,2.6963887650468124,6.940975417378731,5.222993771923545,0.4001111419838844,3.4385936020420766,1.8159271947708022,3.4667855550601874,8.3922702773761,6.528742214904431,0.4001111419838844,1.0401492806838017,1.2324077596044123,0.8337890436516873,2.205740083843921,1.2786051580094442,0.8824266733517173,8.061156925299464,8.421453023963483,8.430533663589282,4.643663334408255,9.763893933890301,7.300075206818752,2.0802985613676035,1.5747432483834156,0.6485025895068679,0.40632054176072235,0.523065746458409,0.6417648533467035,1.9069403479203033,1.2324077596044123,1.1117187248689162,3.1344727507255725,3.3127497275699236,1.9252945600401103,109.0,1.0
21600376.0,1610612753.0,10.935399456103443,23.694476591267755,17.87208487638875,24.758196642316072,22.141831754234854,18.696043165467625,2.290522859048694,1.5149921094160967,3.3870483435091585,4.885025346465952,7.074361182888315,2.9946043165467624,4.285494381445944,2.6057864281956866,1.8736863176859173,0.5551165166438581,0.1837496411139822,1.2140287769784173,3.9160552106316384,9.332351394003156,7.2064858372535285,8.659817659644187,7.349985644559288,6.474820143884892,8.05377392375186,19.331299316149394,17.367630867781003,19.42907808253503,17.823715188056273,16.753597122302157,0.0,2.2421883219358234,1.5854268841957764,2.664559279890519,3.674992822279644,1.8615107913669064,0.0,5.393371909521305,5.260734661195076,7.383049671363312,9.738730979041057,6.312949640287769,3.103289034840166,2.787585481325618,1.8736863176859173,4.7740020431371795,3.766867642836635,3.884892086330935,6.428241572168916,3.2117832719621253,3.314983485136623,5.717700121431738,4.501866207292564,4.613309352517986,0.9786140548346678,1.5066373128147001,1.3294352977381136,3.761375126390293,1.259032581582534,1.2718204488778055,13.88408690296685,9.981472197397387,3.367902754269888,6.8554095045500505,3.18461182400288,2.4688279301745637,2.6300252723681696,0.7533186564073501,0.3545160793968303,0.3033367037411527,0.2962429603723609,0.22443890274314213,2.324208380232336,3.2643808444318503,1.9498384366825665,3.3973710819009098,2.8883688636305194,2.2443890274314215,108.0,1.0
21600376.0,1610612746.0,17.186909338033853,30.258299365695226,17.90306200953993,27.178968655207278,26.884048653791755,23.94014962593516,0.917450676407501,6.842644462366763,4.431450992460379,14.499494438827098,1.7033970221410755,4.039900249376559,5.382377301590672,3.076051180330013,0.44314509924603784,1.0920121334681496,0.14812148018618046,0.29925187032418954,6.727971626988341,11.174226736709025,6.647176488690568,8.857431749241657,9.183531771543189,8.528678304239401,10.458937711045511,23.79231423153214,15.598707493460532,19.170879676440848,19.40391390438964,19.97506234413965,0.0,0.31388277350306254,2.1270964763809816,3.2760364004044487,4.221462185306144,2.6184538653366585,0.06116337842716674,1.3810842034134752,5.760886290198492,8.06875631951466,9.62789621210173,7.556109725685785,3.730966084057171,7.5959631187741135,2.481612555777812,6.188068756319514,4.295522925399234,4.2643391521197005,7.156115275978508,10.169801861499225,3.722418833666718,6.916076845298281,4.6658266258646846,4.788029925187033,0.5172148391400276,0.908995265649658,1.513362025823241,1.6098378982671884,1.010623026126902,0.6474820143884892,10.565960285289137,7.51436086270384,6.26964267841057,3.497234054856306,2.7562446167097328,5.66546762589928,2.5860741957001383,2.848185165702262,1.0809728755880292,0.05551165166438581,0.0,0.5665467625899281,2.6599620298629993,1.817990531299316,1.8736863176859173,3.0531408415412193,2.6643697961527417,2.4280575539568345,113.0,0.0
21600377.0,1610612754.0,24.995311936530832,19.010539034704973,29.65250965250965,22.558271745309835,15.60106035575704,21.54121675006584,1.6617381896862602,2.255487682083641,4.3117169647781886,10.49080917187796,1.6596872718890467,4.854358704240189,2.700324558240173,2.5132577028932,1.361594830982586,0.7276861853325752,1.4383956356371739,0.45509612852251774,9.20879913451136,8.119755655501107,10.438893704199826,7.398142884214515,5.864228360674632,7.281538056360284,17.24053371799495,15.20843122776398,23.22275628398077,17.464468447981805,13.056206538860502,15.776665788780615,0.9693472773169852,1.6755051352621333,3.328342920179655,1.4553723706651505,1.8809789081409198,1.0618909665525413,2.561846375766318,3.608780291333826,8.472145615002757,4.4873981428842145,4.757770179415267,3.640769028180142,5.6083663901911285,1.0955225884406257,5.446379323930344,6.306613606215652,1.9916247262668563,5.91624967079273,6.993148214929679,1.9977176612740821,5.900244267591206,7.580064430547659,2.655499635022475,8.040031603897814,1.1532224157607063,1.5750184572475459,1.5275813295615277,1.5081165997556292,1.3011068443641292,1.8832867322088933,14.5306024385849,3.701293374531733,7.637906647807638,4.23708949455153,2.6022136887282583,6.169387571029134,3.4020061264940837,0.6300073828990184,0.5091937765205092,0.35907538089419744,0.16263835554551614,0.77929106160368,2.8830560394017657,1.6537693801099231,3.0551626591230554,4.452534723088048,0.48791506663654843,1.8183458104085868,89.0,0.0
21600377.0,1610612748.0,24.909604180431256,11.812638429356594,12.05091937765205,27.002468643243645,19.679241021007453,20.196626679895374,0.9802390533966003,2.5200295315960735,6.789250353606789,9.407774979427973,3.415405466455839,4.8705691350230005,6.169739924319779,2.91378414590796,3.3946251768033946,1.4363015235767898,0.16263835554551614,0.9091729052042934,10.551985104210463,4.410051680293129,5.091937765205092,9.910480512679849,7.318725999548227,7.078560476233427,19.604781067932006,11.025129200732822,15.615275813295616,21.472707777473005,16.91438897673368,17.209344277081268,0.0,1.6537693801099231,1.0183875530410185,2.082637209186345,3.7406821775468715,1.9482276540092,0.0,5.118809986054524,3.3946251768033946,5.170685484876443,11.059408177095097,5.06539190042392,3.8056339720103307,1.338765688660414,0.8486562942008486,5.0988704086976036,1.3011068443641292,4.09127807341932,7.092317856928344,1.9687730715594325,1.188118811881188,6.319726703737874,1.6263835554551616,5.325155587625146,1.4540209159754778,1.6755051352621333,2.647545504688362,2.910744741330301,1.217103999385301,1.0618909665525413,9.416516408222142,7.153118077465262,8.320857300449136,4.851241235550502,5.864228360674632,5.764550961285225,3.808150018031013,0.9666375780358462,0.453864943660862,0.8489672162213379,0.9958123631334281,0.0,2.4926072845293903,2.3843726924884203,4.084784492947758,4.062914534773546,1.217103999385301,3.944166447195154,95.0,1.0
21600378.0,1610612747.0,18.962891039839793,14.301719709386237,21.456719929418682,25.44135429262394,28.574151899831026,14.043610267733921,2.1846648663409898,2.536265564226131,5.505342613469267,2.0314389359129383,8.984012824401022,3.2459287882969914,4.893649300603817,2.0431028156266056,3.5290657778649153,0.8706166868198307,0.9982236471556691,0.9936516698868342,8.039566708134842,5.495242055823283,8.540339182433094,8.706166868198308,10.10701442745115,4.902014904775048,14.418788117850534,14.583526994300252,17.292422311538083,19.2503022974607,24.58125731120835,13.844879933756555,0.0,1.6908437094840871,0.21174394667189492,4.740024183796856,4.492006412200511,1.192382003864201,0.0873865946536396,5.072531128452262,1.199882364474071,11.995163240628779,11.604349898184653,3.9746066795473367,2.883757623570107,1.6203918882555837,4.1642976178805995,3.2889963724304714,3.8681166327282175,3.0471984543196244,3.5828503807992234,2.32491010054062,5.999411822370355,3.5792019347037485,4.9911182357783455,4.173337013524703,0.968392737054472,0.6777002117813162,3.386967445341316,1.2059354636099553,1.542876822408449,1.4500651581566164,5.568258238063214,4.819201506000471,11.315550328753943,7.084870848708487,4.298014005280679,5.373770880227461,2.743779421654337,0.07530002353125737,0.846741861335329,0.2261128994268666,1.1020548731488922,0.17059590095960195,3.4700739744451914,2.334300729468978,3.1560378467953174,4.748370887964199,4.8490414418551255,2.558938514394029,97.0,0.0
21600378.0,1610612751.0,34.0551445864156,25.752608047690018,18.089485219436575,28.113370495407082,13.88589140167604,19.27733680843502,4.115669132481506,2.5602008000627503,4.002779708130646,4.522257988537333,6.391918264263575,2.4736405639142283,3.147276395427034,0.828300258843831,3.5409205110386486,0.753709664756222,0.5510274365744461,0.5117877028788058,11.620712844653664,8.885402776688368,7.697653284866628,9.270628876501531,5.510274365744461,6.99443193934368,25.42030934767989,19.4274060710644,14.086705511305928,21.17924157964984,14.10630237630582,15.524226987323777,3.389374579690652,2.7861008706565222,0.3848826642433314,2.7887257595980217,0.991849385834003,3.326620068712238,9.280430396772024,8.207702564907052,1.693483722670658,7.913951479940331,3.967397543336012,9.126880701338704,7.424344317417619,5.195701623656758,2.3092959854599884,6.7833869828059985,1.8734932843531167,1.9618528610354222,8.876933422999327,6.174601929563103,3.2330143796439836,8.140064379367198,2.4245207209275628,2.729534415353631,0.5243195679218375,2.113554636855109,1.199882364474071,0.5804111245465537,2.370781161994714,0.9936516698868342,5.767515247140214,7.749700335135399,11.504754435839622,3.869407496977025,4.741562323989428,6.028153463980127,1.1360257304973147,0.2818072849140145,0.705813155572983,0.6771463119709794,0.49911182357783457,0.9274082252277118,3.058530812877386,1.54994006702708,4.799529457896284,1.3542926239419588,5.864563927039556,2.5834943417057685,107.0,1.0
21600379.0,1610612763.0,28.264921918400102,14.699479012241095,17.517545618608384,12.588198563846394,15.511897929451239,12.82442748091603,5.8663045491019075,2.0127917319666233,1.7325045117304994,6.5015970604481375,2.2886406781157564,6.7175572519083975,1.3036232331337572,3.5986276420009324,3.561259274112693,0.6224933355748217,0.7628802260385855,1.2213740458015268,10.488241466576138,5.306450929730188,7.315019049528775,3.5274622349239895,6.230188512648448,4.885496183206107,22.813406579840752,11.771781947562372,15.592540605574495,12.173203006796513,14.749017703412653,15.877862595419847,2.2517128572310354,0.9149053327121014,0.28875075195508326,1.2449866711496433,1.1443203390578782,0.6106870229007634,5.155237331028949,2.8667033758312512,1.2512532584720273,5.3949422416484545,4.958721469250806,4.885496183206107,5.036726128016789,3.1716718200686183,2.598756767595749,4.2882874228487715,1.9072005650964636,2.4427480916030535,6.281093759644467,3.9645897750857726,3.753759775416082,5.602440020173395,3.178667608494106,2.4427480916030535,0.78639692193124,1.0256410256410258,0.7333375771850531,2.154009162018137,1.9576854448126433,1.4784394250513346,11.224028794836789,6.837606837606838,4.950028645999109,2.9617625977749387,4.894213612031608,1.4784394250513346,2.2162095072607673,1.7094017094017095,0.36666878859252655,0.8077534357568015,1.4682640836094825,2.217659137577002,1.0723594389971454,1.8803418803418805,1.283340760073843,1.1667549627598244,2.936528167218965,2.217659137577002,93.0,1.0
